神说 要有光
 
 {  2801.000       ,  9.686          
 },{  186801.000     ,  4.344          
 },{  187001.000     ,  4.325          
 },{  187201.000     ,  4.330          
 },{  187501.000     ,  4.337          
 },{  187701.000     ,  4.341          
 },{  187901.000     ,  4.346          
 },{  188101.000     ,  4.327          
 },{  188401.000     ,  4.334          
 },{  188601.000     ,  4.339          
 },{  188801.000     ,  4.343          
 },{  189101.000     ,  4.327          
 },{  189301.000     ,  4.332          
 },{  189601.000     ,  4.338          
 },{  189801.000     ,  4.343          
 },{  190001.000     ,  4.325          
 },{  190301.000     ,  4.331          
 },{  190501.000     ,  4.336          
 },{  190701.000     ,  4.340          
 },{  190901.000     ,  4.345          
 },{  191201.000     ,  4.329          
 },{  191401.000     ,  4.333          
 },{  191601.000     ,  4.338          
 },{  191901.000     ,  4.345          
 },{  192101.000     ,  4.326          
 },{  192301.000     ,  4.331          
 },{  192501.000     ,  4.335          
 },{  192801.000     ,  4.342          
 },{  193001.000     ,  4.324          
 },{  193201.000     ,  4.328          
 },{  193501.000     ,  4.335          
 },{  193701.000     ,  4.339          
 },{  193901.000     ,  4.344          
 },{  194101.000     ,  4.326          
 },{  194401.000     ,  4.333          
 },{  194601.000     ,  4.337          
 },{  194801.000     ,  4.341          
 },{  195001.000     ,  4.324          
 },{  195301.000     ,  4.330          
 },{  195501.000     ,  4.335          
 },{  195701.000     ,  4.339          
 },{  196001.000     ,  4.323          
 },{  196201.000     ,  4.328          
 },{  196501.000     ,  4.334          
 },{  196701.000     ,  4.339          
 },{  196901.000     ,  4.343          
 },{  197201.000     ,  4.327          
 },{  197401.000     ,  4.332          
 },{  197601.000     ,  4.336          
 },{  197801.000     ,  4.341          
 },{  198101.000     ,  4.325          
 },{  198301.000     ,  4.329          
 },{  198501.000     ,  4.334          
 },{  198801.000     ,  4.340          
 },{  199001.000     ,  4.323          
 },{  199201.000     ,  4.327          
 },{  199401.000     ,  4.331          
 },{  199701.000     ,  4.338          
 },{  199901.000     ,  4.342          
 },{  200101.000     ,  4.325          
 },{  200401.000     ,  4.331          
 },{  200601.000     ,  4.335          
 },{  200801.000     ,  4.340          
 },{  201001.000     ,  4.322          
 },{  201301.000     ,  4.329          
 },{  201501.000     ,  4.333          
 },{  201701.000     ,  4.337          
 },{  201901.000     ,  4.342          
 },{  202201.000     ,  4.326          
 },{  202401.000     ,  4.331          
 },{  202701.000     ,  4.337          
 },{  202901.000     ,  4.341          
 },{  203101.000     ,  4.324          
 },{  203401.000     ,  4.330          
 },{  203601.000     ,  4.335          
 },{  203801.000     ,  4.339          
 },{  204101.000     ,  4.324          
 },{  204301.000     ,  4.328          
 },{  204501.000     ,  4.332          
 },{  204701.000     ,  4.337          
 },{  205001.000     ,  4.322          
 },{  205201.000     ,  4.326          
 },{  205401.000     ,  4.330          
 },{  205701.000     ,  4.336          
 },{  205901.000     ,  4.340          
 },{  206101.000     ,  4.324          
 },{  206301.000     ,  4.328          
 },{  206601.000     ,  4.334          
 },{  206801.000     ,  4.338          
 },{  207001.000     ,  4.321          
 },{  207201.000     ,  4.325          
 },{  207501.000     ,  4.332          
 },{  207701.000     ,  4.336          
 },{  207901.000     ,  4.340          
 },{  208201.000     ,  4.325          
 },{  208401.000     ,  4.329          
 },{  208601.000     ,  4.334          
 },{  208801.000     ,  4.338          
 },{  209101.000     ,  4.323          
 },{  209401.000     ,  4.329          
 },{  209601.000     ,  4.333          
 },{  209801.000     ,  4.337          
 },{  210101.000     ,  4.323          
 },{  210301.000     ,  4.327          
 },{  210501.000     ,  4.331          
 },{  210701.000     ,  4.335          
 },{  211001.000     ,  4.321          
 },{  211201.000     ,  4.325          
 },{  211401.000     ,  4.329          
 },{  211701.000     ,  4.335          
 },{  211901.000     ,  4.339          
 },{  212101.000     ,  4.323          
 },{  212301.000     ,  4.327          
 },{  212601.000     ,  4.333          
 },{  212801.000     ,  4.337          
 },{  213001.000     ,  4.320          
 },{  213201.000     ,  4.324          
 },{  213501.000     ,  4.330          
 },{  213701.000     ,  4.334          
 },{  213901.000     ,  4.338          
 },{  214201.000     ,  4.324          
 },{  214401.000     ,  4.328          
 },{  214601.000     ,  4.332          
 },{  214801.000     ,  4.336          
 },{  215101.000     ,  4.322          
 },{  215301.000     ,  4.326          
 },{  215501.000     ,  4.330          
 },{  215701.000     ,  4.334          
 },{  216001.000     ,  4.320          
 },{  216301.000     ,  4.326          
 },{  216501.000     ,  4.330          
 },{  216701.000     ,  4.334          
 },{  217001.000     ,  4.320          
 },{  217201.000     ,  4.324          
 },{  217401.000     ,  4.328          
 },{  217601.000     ,  4.332          
 },{  217901.000     ,  4.337          
 },{  218101.000     ,  4.321          
 },{  218301.000     ,  4.325          
 },{  218601.000     ,  4.331          
 },{  218801.000     ,  4.335          
 },{  219001.000     ,  4.319          
 },{  219201.000     ,  4.323          
 },{  219501.000     ,  4.329          
 },{  219701.000     ,  4.333          
 },{  219901.000     ,  4.337          
 },{  220101.000     ,  4.321          
 },{  220401.000     ,  4.327          
 },{  220601.000     ,  4.331          
 },{  220801.000     ,  4.335          
 },{  221101.000     ,  4.321          
 },{  221301.000     ,  4.325          
 },{  221501.000     ,  4.329          
 },{  221701.000     ,  4.333          
 },{  222001.000     ,  4.319          
 },{  222201.000     ,  4.323          
 },{  222401.000     ,  4.327          
 },{  222701.000     ,  4.332          
 },{  222901.000     ,  4.336          
 },{  223201.000     ,  4.323          
 },{  223401.000     ,  4.326          
 },{  223601.000     ,  4.330          
 },{  223901.000     ,  4.336          
 },{  224101.000     ,  4.321          
 },{  224301.000     ,  4.324          
 },{  224501.000     ,  4.328          
 },{  224801.000     ,  4.334          
 },{  225001.000     ,  4.318          
 },{  225201.000     ,  4.322          
 },{  225401.000     ,  4.326          
 },{  225701.000     ,  4.332          
 },{  225901.000     ,  4.336          
 },{  226101.000     ,  4.320          
 },{  226401.000     ,  4.326          
 },{  226601.000     ,  4.330          
 },{  226801.000     ,  4.334          
 },{  227001.000     ,  4.318          
 },{  227301.000     ,  4.324          
 },{  227501.000     ,  4.328          
 },{  227701.000     ,  4.331          
 },{  227901.000     ,  4.335          
 },{  228201.000     ,  4.322          
 },{  228401.000     ,  4.326          
 },{  228601.000     ,  4.329          
 },{  228901.000     ,  4.335          
 },{  229101.000     ,  4.320          
 },{  229301.000     ,  4.324          
 },{  229601.000     ,  4.329          
 },{  229901.000     ,  4.335          
 },{  230101.000     ,  4.320          
 },{  230301.000     ,  4.323          
 },{  230501.000     ,  4.327          
 },{  230801.000     ,  4.333          
 },{  231001.000     ,  4.318          
 },{  231201.000     ,  4.321          
 },{  231401.000     ,  4.325          
 },{  231601.000     ,  4.329          
 },{  231901.000     ,  4.334          
 },{  232101.000     ,  4.319          
 },{  232301.000     ,  4.323          
 },{  232501.000     ,  4.327          
 },{  232801.000     ,  4.332          
 },{  233001.000     ,  4.317          
 },{  233201.000     ,  4.321          
 },{  233401.000     ,  4.325          
 },{  233701.000     ,  4.330          
 },{  233901.000     ,  4.334          
 },{  234101.000     ,  4.319          
 },{  234401.000     ,  4.325          
 },{  234601.000     ,  4.328          
 },{  234801.000     ,  4.332          
 },{  235001.000     ,  4.317          
 },{  235301.000     ,  4.323          
 },{  235601.000     ,  4.328          
 },{  235801.000     ,  4.332          
 },{  236001.000     ,  4.317          
 },{  236301.000     ,  4.322          
 },{  236501.000     ,  4.326          
 },{  236801.000     ,  4.331          
 },{  237001.000     ,  4.317          
 },{  237201.000     ,  4.320          
 },{  237501.000     ,  4.326          
 },{  237701.000     ,  4.329          
 },{  237901.000     ,  4.333          
 },{  238101.000     ,  4.318          
 },{  238401.000     ,  4.324          
 },{  238601.000     ,  4.327          
 },{  238801.000     ,  4.331          
 },{  239001.000     ,  4.317          
 },{  239301.000     ,  4.322          
 },{  239501.000     ,  4.326          
 },{  239701.000     ,  4.329          
 },{  239901.000     ,  4.333          
 },{  240201.000     ,  4.320          
 },{  240401.000     ,  4.324          
 },{  240601.000     ,  4.327          
 },{  240901.000     ,  4.332          
 },{  241101.000     ,  4.318          
 },{  241301.000     ,  4.322          
 },{  241501.000     ,  4.325          
 },{  241801.000     ,  4.331          
 },{  242101.000     ,  4.318          
 },{  242301.000     ,  4.321          
 },{  242601.000     ,  4.327          
 },{  242801.000     ,  4.330          
 },{  243001.000     ,  4.316          
 },{  243301.000     ,  4.321          
 },{  243501.000     ,  4.325          
 },{  243701.000     ,  4.328          
 },{  244001.000     ,  4.316          
 },{  244201.000     ,  4.319          
 },{  244401.000     ,  4.323          
 },{  244701.000     ,  4.328          
 },{  244901.000     ,  4.332          
 },{  245101.000     ,  4.318          
 },{  245301.000     ,  4.321          
 },{  245601.000     ,  4.326          
 },{  245801.000     ,  4.330          
 },{  246001.000     ,  4.316          
 },{  246301.000     ,  4.321          
 },{  246501.000     ,  4.324          
 },{  246701.000     ,  4.328          
 },{  246901.000     ,  4.331          
 },{  247201.000     ,  4.319          
 },{  247401.000     ,  4.322          
 },{  247601.000     ,  4.326          
 },{  247801.000     ,  4.329          
 },{  248101.000     ,  4.317          
 },{  248301.000     ,  4.321          
 },{  248501.000     ,  4.324          
 },{  248801.000     ,  4.329          
 },{  249101.000     ,  4.317          
 },{  249301.000     ,  4.320          
 },{  249501.000     ,  4.324          
 },{  249801.000     ,  4.329          
 },{  250101.000     ,  4.317          
 },{  250301.000     ,  4.320          
 },{  250501.000     ,  4.324          
 },{  250701.000     ,  4.327          
 },{  251001.000     ,  4.315          
 },{  251201.000     ,  4.318          
